account_id,observation_date,is_churn,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled
4560,2020-03-31,False,82.0,22.0,10.0,48.0,11.0,0.0,75.0,36.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4569,2020-03-31,False,23.0,3.0,15.0,4.0,33.0,2.0,232.0,130.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4576,2020-03-31,False,22.0,0.0,7.0,10.0,12.0,1.0,20.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4578,2020-03-31,False,231.0,7.0,100.0,83.0,15.0,0.0,118.0,63.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,2020-03-31,False,93.0,5.0,50.0,122.0,34.0,0.0,5.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,2020-03-31,False,59.0,23.0,11.0,34.0,72.0,0.0,36.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,2020-03-31,False,85.0,1.0,9.0,17.0,0.0,1.0,11.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4689,2020-03-31,False,84.0,11.0,50.0,36.0,18.0,0.0,53.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4728,2020-03-31,False,14.0,7.0,23.0,35.0,35.0,1.0,75.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4740,2020-03-31,False,115.0,7.0,64.0,40.0,30.0,0.0,112.0,42.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4747,2020-03-31,False,1251.0,21.0,189.0,101.0,5.0,0.0,48.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4755,2020-03-31,False,6.0,2.0,3.0,12.0,5.0,1.0,3.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4767,2020-03-31,False,106.0,2.0,4.0,29.0,10.0,0.0,14.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4852,2020-03-31,False,41.0,8.0,35.0,38.0,54.0,0.0,15.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4891,2020-03-31,False,13.0,4.0,12.0,11.0,0.0,0.0,6.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4894,2020-03-31,False,156.0,10.0,44.0,101.0,11.0,0.0,42.0,22.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4926,2020-03-31,False,79.0,4.0,5.0,16.0,30.0,1.0,207.0,98.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4929,2020-03-31,False,45.0,2.0,17.0,11.0,5.0,0.0,46.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4931,2020-03-31,False,673.0,16.0,33.0,47.0,104.0,0.0,85.0,56.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4939,2020-03-31,False,37.0,7.0,23.0,17.0,16.0,0.0,35.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5001,2020-03-31,False,104.0,4.0,34.0,76.0,6.0,0.0,17.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5007,2020-03-31,False,860.0,45.0,41.0,29.0,33.0,3.0,115.0,61.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5012,2020-03-31,False,2.0,0.0,14.0,13.0,8.0,2.0,13.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5019,2020-03-31,False,25.0,2.0,5.0,18.0,0.0,0.0,1.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5064,2020-03-31,False,159.0,15.0,44.0,58.0,19.0,1.0,14.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118,2020-03-31,False,21.0,1.0,63.0,11.0,3.0,0.0,75.0,11.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5202,2020-03-31,False,20.0,4.0,22.0,12.0,24.0,0.0,163.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5215,2020-03-31,False,167.0,6.0,145.0,90.0,46.0,0.0,156.0,60.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5228,2020-03-31,False,43.0,9.0,112.0,17.0,5.0,0.0,25.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5244,2020-03-31,False,14.0,6.0,8.0,5.0,2.0,0.0,25.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5249,2020-03-31,False,8.0,1.0,21.0,3.0,4.0,1.0,74.0,18.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5258,2020-03-31,True,5.0,0.0,2.0,4.0,3.0,0.0,14.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5287,2020-03-31,False,14.0,7.0,15.0,8.0,12.0,0.0,132.0,49.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5300,2020-03-31,False,17.0,3.0,7.0,2.0,13.0,1.0,4.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5306,2020-03-31,False,44.0,4.0,35.0,11.0,1.0,0.0,7.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5345,2020-03-31,False,575.0,8.0,102.0,102.0,8.0,1.0,13.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5422,2020-03-31,False,193.0,11.0,97.0,49.0,11.0,0.0,106.0,56.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5503,2020-03-31,False,12.0,5.0,19.0,2.0,31.0,0.0,9.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5512,2020-03-31,False,27.0,0.0,9.0,10.0,17.0,0.0,51.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5556,2020-03-31,False,163.0,6.0,91.0,42.0,5.0,0.0,9.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5563,2020-03-31,False,130.0,6.0,126.0,51.0,11.0,0.0,57.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,2020-03-31,False,20.0,1.0,3.0,2.0,2.0,0.0,198.0,100.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5639,2020-03-31,False,21.0,8.0,9.0,64.0,20.0,0.0,42.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5661,2020-03-31,False,13.0,4.0,28.0,21.0,2.0,0.0,81.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5666,2020-03-31,False,21.0,2.0,24.0,8.0,4.0,0.0,59.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5679,2020-03-31,False,28.0,5.0,6.0,10.0,12.0,0.0,19.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5699,2020-03-31,False,103.0,4.0,23.0,29.0,12.0,0.0,57.0,34.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5752,2020-03-31,False,38.0,7.0,10.0,45.0,12.0,0.0,18.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,2020-03-31,False,51.0,4.0,31.0,12.0,4.0,0.0,5.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5829,2020-03-31,False,20.0,6.0,16.0,28.0,22.0,1.0,61.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5870,2020-03-31,False,81.0,4.0,29.0,37.0,4.0,1.0,67.0,11.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5877,2020-03-31,False,72.0,20.0,50.0,23.0,7.0,0.0,19.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5907,2020-03-31,False,92.0,23.0,4.0,29.0,8.0,0.0,138.0,70.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5977,2020-03-31,False,151.0,6.0,25.0,20.0,39.0,0.0,90.0,38.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6009,2020-03-31,False,23.0,4.0,6.0,2.0,1.0,0.0,24.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6139,2020-03-31,False,328.0,9.0,153.0,44.0,93.0,0.0,15.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6143,2020-03-31,False,25.0,3.0,11.0,44.0,7.0,0.0,57.0,37.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6147,2020-03-31,False,56.0,0.0,37.0,20.0,13.0,0.0,40.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6174,2020-03-31,False,102.0,2.0,10.0,8.0,5.0,0.0,94.0,36.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6206,2020-03-31,False,22.0,1.0,7.0,2.0,4.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6221,2020-03-31,False,29.0,5.0,24.0,12.0,4.0,0.0,8.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6228,2020-03-31,False,921.0,23.0,240.0,248.0,422.0,1.0,9.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,2020-03-31,False,33.0,6.0,9.0,5.0,1.0,1.0,227.0,108.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6293,2020-03-31,False,76.0,1.0,87.0,12.0,13.0,1.0,4.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6304,2020-03-31,False,24.0,3.0,12.0,33.0,1.0,0.0,5.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6411,2020-03-31,False,40.0,4.0,28.0,14.0,3.0,0.0,11.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,2020-03-31,False,63.0,5.0,17.0,2.0,6.0,0.0,55.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6585,2020-03-31,False,241.0,19.0,121.0,111.0,94.0,0.0,94.0,37.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6609,2020-03-31,False,43.0,10.0,62.0,32.0,16.0,1.0,10.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,2020-03-31,False,1.0,3.0,10.0,0.0,6.0,0.0,80.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6686,2020-03-31,False,130.0,14.0,31.0,28.0,24.0,1.0,158.0,81.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,2020-03-31,False,13.0,4.0,8.0,15.0,2.0,0.0,27.0,17.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750,2020-03-31,False,42.0,6.0,56.0,2.0,3.0,1.0,40.0,8.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6780,2020-03-31,False,74.0,6.0,52.0,10.0,8.0,1.0,29.0,14.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,2020-03-31,False,4.0,1.0,1.0,1.0,1.0,2.0,59.0,31.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6828,2020-03-31,False,78.0,3.0,57.0,6.0,9.0,0.0,29.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6883,2020-03-31,True,18.0,6.0,33.0,20.0,12.0,0.0,11.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,2020-03-31,False,13.0,1.0,4.0,15.0,6.0,0.0,17.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6944,2020-03-31,False,1131.0,15.0,1127.0,287.0,40.0,0.0,16.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6969,2020-03-31,False,244.0,11.0,200.0,129.0,37.0,1.0,22.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6993,2020-03-31,False,396.0,19.0,84.0,71.0,30.0,0.0,8.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7062,2020-03-31,False,30.0,1.0,7.0,18.0,7.0,0.0,46.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117,2020-03-31,False,131.0,7.0,36.0,34.0,12.0,2.0,19.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7119,2020-03-31,False,8.0,10.0,31.0,15.0,1.0,1.0,49.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142,2020-03-31,False,23.0,1.0,9.0,2.0,9.0,0.0,5.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147,2020-03-31,False,12.0,2.0,5.0,6.0,0.0,0.0,446.0,162.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,2020-03-31,False,347.0,25.0,447.0,72.0,48.0,0.0,129.0,54.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7260,2020-03-31,False,79.0,22.0,84.0,334.0,18.0,0.0,71.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7297,2020-03-31,False,44.0,1.0,31.0,10.0,2.0,1.0,82.0,53.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7307,2020-03-31,False,92.0,4.0,33.0,27.0,6.0,0.0,14.0,21.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7323,2020-03-31,False,111.0,14.0,189.0,7.0,4.0,1.0,15.0,22.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7366,2020-03-31,False,54.0,3.0,22.0,8.0,35.0,0.0,4.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7383,2020-03-31,False,26.0,12.0,109.0,247.0,22.0,1.0,2.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422,2020-03-31,False,40.0,0.0,8.0,16.0,17.0,1.0,15.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7426,2020-03-31,False,135.0,12.0,3.0,73.0,4.0,0.0,31.0,19.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7474,2020-03-31,False,13.0,9.0,10.0,7.0,8.0,0.0,25.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7598,2020-03-31,False,16.0,2.0,3.0,9.0,6.0,0.0,28.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7606,2020-03-31,False,12.0,1.0,3.0,3.0,6.0,1.0,6.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7628,2020-03-31,False,96.0,12.0,9.0,59.0,25.0,0.0,19.0,15.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7633,2020-03-31,False,13.0,1.0,32.0,4.0,6.0,1.0,25.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7684,2020-03-31,False,229.0,28.0,16.0,65.0,17.0,0.0,15.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,2020-03-31,False,59.0,5.0,40.0,25.0,9.0,0.0,188.0,48.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7756,2020-03-31,False,226.0,13.0,19.0,37.0,10.0,0.0,6.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7775,2020-03-31,False,15.0,13.0,74.0,11.0,7.0,2.0,44.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7783,2020-03-31,False,320.0,3.0,151.0,52.0,69.0,0.0,63.0,25.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7798,2020-03-31,False,151.0,18.0,42.0,67.0,6.0,0.0,77.0,42.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7838,2020-03-31,False,83.0,15.0,28.0,44.0,11.0,1.0,22.0,7.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7839,2020-03-31,False,176.0,10.0,28.0,125.0,38.0,0.0,56.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,2020-03-31,False,16.0,0.0,9.0,6.0,3.0,0.0,16.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7854,2020-03-31,False,32.0,11.0,70.0,17.0,14.0,0.0,32.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,2020-03-31,False,11.0,4.0,11.0,5.0,7.0,1.0,8.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7897,2020-03-31,False,92.0,6.0,5.0,35.0,88.0,1.0,298.0,108.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,2020-03-31,False,63.0,0.0,4.0,12.0,5.0,0.0,35.0,18.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,2020-03-31,False,9.0,1.0,2.0,2.0,9.0,1.0,9.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7922,2020-03-31,False,87.0,5.0,30.0,19.0,44.0,1.0,2.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7924,2020-03-31,False,305.0,24.0,135.0,98.0,23.0,0.0,0.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,2020-03-31,False,87.0,16.0,18.0,16.0,18.0,0.0,12.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7946,2020-03-31,True,56.0,4.0,12.0,6.0,3.0,1.0,250.0,93.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7981,2020-03-31,False,290.0,12.0,28.0,64.0,14.0,0.0,18.0,12.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8055,2020-03-31,False,322.0,14.0,38.0,52.0,7.0,0.0,22.0,4.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8056,2020-03-31,False,40.0,5.0,109.0,41.0,3.0,2.0,108.0,54.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8063,2020-03-31,False,3.0,4.0,7.0,8.0,3.0,0.0,10.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8077,2020-03-31,False,78.0,3.0,7.0,13.0,2.0,0.0,33.0,18.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8083,2020-03-31,False,29.0,3.0,11.0,24.0,52.0,0.0,44.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8095,2020-03-31,False,38.0,1.0,0.0,7.0,6.0,0.0,5.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8096,2020-03-31,False,103.0,17.0,26.0,13.0,17.0,0.0,13.0,5.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8113,2020-03-31,False,93.0,7.0,10.0,8.0,13.0,0.0,1.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8120,2020-03-31,False,15.0,0.0,0.0,0.0,4.0,0.0,216.0,104.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8132,2020-03-31,False,101.0,7.0,31.0,15.0,12.0,0.0,18.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8135,2020-03-31,False,34.0,19.0,30.0,45.0,21.0,0.0,115.0,56.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8205,2020-03-31,False,13.0,2.0,13.0,18.0,3.0,0.0,47.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8217,2020-03-31,False,13.0,1.0,6.0,10.0,31.0,0.0,70.0,9.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225,2020-03-31,False,51.0,6.0,9.0,11.0,62.0,0.0,88.0,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8287,2020-03-31,False,60.0,14.0,11.0,15.0,32.0,1.0,12.0,2.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8306,2020-03-31,False,10.0,0.0,5.0,2.0,6.0,0.0,150.0,60.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8362,2020-03-31,False,37.0,3.0,19.0,74.0,28.0,0.0,35.0,11.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8403,2020-03-31,False,5.0,0.0,5.0,9.0,14.0,0.0,40.0,22.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8413,2020-03-31,False,191.0,8.0,4.0,149.0,8.0,2.0,105.0,44.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8467,2020-03-31,False,45.0,13.0,29.0,2.0,0.0,1.0,56.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,2020-03-31,False,47.0,0.0,10.0,28.0,3.0,0.0,205.0,94.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8579,2020-03-31,False,36.0,0.0,49.0,34.0,0.0,0.0,6.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8591,2020-03-31,False,43.0,9.0,61.0,10.0,20.0,0.0,5.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8624,2020-03-31,False,12.0,5.0,12.0,23.0,5.0,0.0,48.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8727,2020-03-31,False,1.0,2.0,7.0,3.0,7.0,0.0,14.0,3.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8730,2020-03-31,False,3.0,2.0,4.0,5.0,7.0,0.0,815.0,258.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8742,2020-03-31,False,13.0,1.0,8.0,1.0,3.0,0.0,36.0,19.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8873,2020-03-31,False,21.0,1.0,47.0,50.0,5.0,0.0,21.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8877,2020-03-31,False,143.0,23.0,81.0,176.0,127.0,0.0,4.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,2020-03-31,False,151.0,5.0,25.0,42.0,15.0,0.0,7.0,1.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
